"Row ID","Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name",Segment,Country,City,State,"Postal Code",Region,"Product ID",Category,Sub-Category,"Product Name",Sales,Quantity,Discount,Profit
1897,CA-2017-141789,10/3/2017,10/6/2017,"First Class",AC-10450,"Amy Cox",Consumer,"United States",Minneapolis,Minnesota,55407,Central,OFF-BI-10001359,"Office Supplies",Binders,"GBC DocuBind TL300 Electric Binding System",1793.98,2,0,843.1706
1954,CA-2017-157987,9/2/2017,9/6/2017,"Standard Class",AC-10615,"Ann Chong",Corporate,"United States","New York City","New York",10009,East,FUR-CH-10003379,Furniture,Chairs,"Global Commerce Series High-Back Swivel/Tilt Chairs",1282.41,5,0.1,213.735
1977,CA-2014-110408,10/18/2014,10/20/2014,"Second Class",AS-10225,"Alan Schoenberger",Corporate,"United States",Montgomery,Alabama,36116,South,TEC-PH-10002352,Technology,Phones,"Avaya IP Phone 1140E VoIP phone",1394.95,5,0,362.687
1987,CA-2016-147417,7/25/2016,7/27/2016,"First Class",CB-12415,"Christy Brittain",Consumer,"United States",Columbus,Ohio,43229,East,TEC-CO-10001449,Technology,Copiers,"Hewlett Packard LaserJet 3310 Copier",1439.976,4,0.4,191.9968
1989,CA-2015-127509,11/9/2015,11/13/2015,"Standard Class",AS-10090,"Adam Shillingsburg",Consumer,"United States",Springfield,Missouri,65807,Central,FUR-TA-10002855,Furniture,Tables,"Bevis Round Conference Table Top & Single Column Base",1024.38,7,0,215.1198
2021,CA-2016-168354,9/19/2016,9/21/2016,"First Class",RH-19510,"Rick Huthwaite","Home Office","United States",Providence,"Rhode Island",2908,East,OFF-ST-10001490,"Office Supplies",Storage,"Hot File 7-Pocket, Floor Stand",1606.23,9,0,481.869
2057,CA-2017-120376,12/22/2017,12/25/2017,"First Class",TP-21130,"Theone Pippenger",Consumer,"United States",Detroit,Michigan,48227,Central,FUR-CH-10002335,Furniture,Chairs,"Hon GuestStacker Chair",1586.69,7,0,412.5394
2114,CA-2015-164882,10/31/2015,10/31/2015,"Same Day",SG-20080,"Sandra Glassco",Consumer,"United States",Redlands,California,92374,West,TEC-PH-10001578,Technology,Phones,"Polycom SoundStation2 EX Conference phone",1295.84,4,0.2,145.782
2183,CA-2016-128818,5/7/2016,5/11/2016,"Standard Class",CJ-12010,"Caroline Jumper",Consumer,"United States","New York City","New York",10009,East,TEC-MA-10000488,Technology,Machines,"Bady BDG101FRU Card Printer",3999.95,5,0,1159.9855
2190,CA-2017-143063,8/10/2017,8/15/2017,"Standard Class",IL-15100,"Ivan Liston",Consumer,"United States",Columbus,Indiana,47201,Central,TEC-PH-10003645,Technology,Phones,"Aastra 57i VoIP phone",1454.49,9,0,378.1674
2221,CA-2017-130841,7/28/2017,8/1/2017,"Standard Class",MH-17620,"Matt Hagelstein",Corporate,"United States","San Francisco",California,94110,West,TEC-PH-10001817,Technology,Phones,"Wilson Electronics DB Pro Signal Booster",1145.6,4,0.2,100.24
2240,CA-2016-146633,11/15/2016,11/17/2016,"Second Class",TG-21310,"Toby Gnade",Consumer,"United States","Los Angeles",California,90049,West,OFF-BI-10003527,"Office Supplies",Binders,"Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind",1016.792,1,0.2,381.297
2258,CA-2017-105214,6/16/2017,6/19/2017,"First Class",TS-21610,"Troy Staebel",Consumer,"United States","San Francisco",California,94122,West,FUR-CH-10000015,Furniture,Chairs,"Hon Multipurpose Stacking Arm Chairs",1212.96,7,0.2,90.972
2274,CA-2015-142944,3/6/2015,3/11/2015,"Standard Class",JL-15850,"John Lucas",Consumer,"United States","San Francisco",California,94122,West,TEC-CO-10003763,Technology,Copiers,"Canon PC1060 Personal Laser Copier",1119.984,2,0.2,377.9946
2299,CA-2015-113145,11/1/2015,11/5/2015,"Standard Class",VD-21670,"Valerie Dominguez",Consumer,"United States","New York City","New York",10011,East,TEC-AC-10001838,Technology,Accessories,"Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset",1399.93,7,0,601.9699
2354,CA-2015-111514,8/31/2015,9/2/2015,"First Class",SC-20260,"Scott Cohen",Corporate,"United States","San Francisco",California,94122,West,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1552.831,7,0.15,200.9546
2358,US-2014-148838,3/17/2014,3/21/2014,"Standard Class",CP-12340,"Christine Phan",Corporate,"United States","New York City","New York",10024,East,FUR-TA-10003473,Furniture,Tables,"Bretford Rectangular Conference Table Tops",1579.746,7,0.4,-447.5947
2359,US-2014-148838,3/17/2014,3/21/2014,"Standard Class",CP-12340,"Christine Phan",Corporate,"United States","New York City","New York",10024,East,FUR-TA-10001950,Furniture,Tables,"Balt Solid Wood Round Tables",1071.576,4,0.4,-553.6476
2392,US-2015-127040,12/6/2015,12/10/2015,"Standard Class",SG-20605,"Speros Goranitis",Consumer,"United States","New York City","New York",10009,East,TEC-AC-10002637,Technology,Accessories,"Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black)",1619.91,9,0,97.1946
2405,CA-2017-108574,10/7/2017,10/11/2017,"Standard Class",MG-18145,"Mike Gockenbach",Consumer,"United States","Los Angeles",California,90045,West,TEC-AC-10002049,Technology,Accessories,"Logitech G19 Programmable Gaming Keyboard",1115.91,9,0,200.8638
2419,CA-2016-107202,5/21/2016,5/28/2016,"Standard Class",LC-16930,"Linda Cazamias",Corporate,"United States",Sparks,Nevada,89431,West,TEC-MA-10000112,Technology,Machines,"Panasonic KX MB2061 Multifunction Printer",2396.4,10,0.2,179.73
2477,CA-2016-114972,11/3/2016,11/6/2016,"First Class",PF-19225,"Phillip Flathmann",Consumer,"United States","Los Angeles",California,90032,West,OFF-AP-10003057,"Office Supplies",Appliances,"Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room",1101.48,4,0,429.5772
2478,CA-2017-102750,9/4/2017,9/8/2017,"Second Class",GM-14695,"Greg Maxwell",Corporate,"United States","Los Angeles",California,90036,West,FUR-TA-10000198,Furniture,Tables,"Chromcraft Bull-Nose Wood Oval Conference Tables & Bases",1322.352,3,0.2,-99.1764
2482,CA-2017-147956,12/24/2017,12/31/2017,"Standard Class",AH-10210,"Alan Hwang",Consumer,"United States",Seattle,Washington,98105,West,OFF-ST-10001097,"Office Supplies",Storage,"Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers",1003.62,6,0,0
2484,CA-2017-126067,8/28/2017,9/3/2017,"Standard Class",KN-16705,"Kristina Nunn","Home Office","United States",Seattle,Washington,98105,West,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",1137.75,5,0,250.305
2493,CA-2014-144624,11/19/2014,11/23/2014,"Standard Class",JM-15865,"John Murray",Consumer,"United States",Jamestown,"New York",14701,East,TEC-PH-10002885,Technology,Phones,"Apple iPhone 5",4548.81,7,0,1228.1787
2506,CA-2014-143917,7/25/2014,7/27/2014,"Second Class",KL-16645,"Ken Lonsdale",Consumer,"United States","San Francisco",California,94122,West,OFF-SU-10000151,"Office Supplies",Supplies,"High Speed Automatic Electric Letter Opener",8187.65,5,0,327.506
2511,CA-2016-136812,11/18/2016,11/23/2016,"Standard Class",AW-10930,"Arthur Wiediger","Home Office","United States","Oklahoma City",Oklahoma,73120,Central,OFF-ST-10003470,"Office Supplies",Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,4,0,55.896
2535,US-2017-117723,8/15/2017,8/18/2017,"Second Class",DL-13495,"Dionis Lloyd",Corporate,"United States",Philadelphia,Pennsylvania,19120,East,OFF-ST-10004459,"Office Supplies",Storage,"Tennsco Single-Tier Lockers",1801.632,6,0.2,-337.806
2540,CA-2015-113404,7/16/2015,7/16/2015,"Same Day",EM-13810,"Eleni McCrary",Corporate,"United States","San Francisco",California,94122,West,FUR-CH-10003312,Furniture,Chairs,"Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs",1348.704,6,0.2,-219.1644
2549,US-2015-128090,8/16/2015,8/22/2015,"Standard Class",JM-15865,"John Murray",Consumer,"United States",Phoenix,Arizona,85023,West,TEC-PH-10002624,Technology,Phones,"Samsung Galaxy S4 Mini",1879.96,5,0.2,211.4955
2559,CA-2015-147788,5/31/2015,6/4/2015,"Standard Class",TM-21010,"Tamara Manning",Consumer,"United States",Orem,Utah,84057,West,FUR-BO-10004357,Furniture,Bookcases,"O'Sullivan Living Dimensions 3-Shelf Bookcases",1406.86,7,0,140.686
2568,CA-2017-123967,11/1/2017,11/3/2017,"Second Class",SF-20200,"Sarah Foster",Consumer,"United States",Bellingham,Washington,98226,West,FUR-TA-10003954,Furniture,Tables,"Hon 94000 Series Round Tables",2665.62,9,0,239.9058
2573,CA-2016-155845,8/12/2016,8/15/2016,"Second Class",CM-12235,"Chris McAfee",Consumer,"United States",Carrollton,Texas,75007,Central,TEC-AC-10004145,Technology,Accessories,"Logitech diNovo Edge Keyboard",1399.944,7,0.2,52.4979
2603,CA-2016-165848,6/4/2016,6/4/2016,"Same Day",EN-13780,"Edward Nazzal",Consumer,"United States","New York City","New York",10035,East,TEC-MA-10003356,Technology,Machines,"Panasonic KX MC6040 Color Laser Multifunction Printer",1349.85,3,0,364.4595
2610,CA-2014-127446,11/25/2014,11/30/2014,"Standard Class",MC-17590,"Matt Collister",Corporate,"United States",Arlington,Texas,76017,Central,FUR-TA-10000577,Furniture,Tables,"Bretford CR4500 Series Slim Rectangular Table",1218.735,5,0.3,-121.8735
2624,CA-2017-127180,10/22/2017,10/24/2017,"First Class",TA-21385,"Tom Ashbrook","Home Office","United States","New York City","New York",10024,East,TEC-CO-10004722,Technology,Copiers,"Canon imageCLASS 2200 Advanced Copier",11199.968,4,0.2,3919.9888
2625,CA-2017-127180,10/22/2017,10/24/2017,"First Class",TA-21385,"Tom Ashbrook","Home Office","United States","New York City","New York",10024,East,TEC-PH-10001494,Technology,Phones,"Polycom CX600 IP Phone VoIP phone",2399.6,8,0,647.892
2655,CA-2017-112515,9/17/2017,9/21/2017,"Second Class",AS-10225,"Alan Schoenberger",Corporate,"United States",Provo,Utah,84604,West,FUR-BO-10003404,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",1292.94,3,0,77.5764
2661,CA-2017-123372,11/28/2017,12/2/2017,"Standard Class",DG-13300,"Deirdre Greer",Corporate,"United States","New York City","New York",10035,East,TEC-PH-10002834,Technology,Phones,"Google Nexus 5",1979.89,11,0,494.9725
2674,CA-2014-126403,9/9/2014,9/12/2014,"Second Class",RR-19525,"Rick Reed",Corporate,"United States",Lowell,Massachusetts,1852,East,OFF-ST-10000078,"Office Supplies",Storage,"Tennsco 6- and 18-Compartment Lockers",1325.85,5,0,238.653
2698,CA-2014-145317,3/18/2014,3/23/2014,"Standard Class",SM-20320,"Sean Miller","Home Office","United States",Jacksonville,Florida,32216,South,TEC-MA-10002412,Technology,Machines,"Cisco TelePresence System EX90 Videoconferencing Unit",22638.48,6,0.5,-1811.0784
2710,CA-2015-121797,1/30/2015,2/6/2015,"Standard Class",CC-12145,"Charles Crestani",Consumer,"United States","Los Angeles",California,90049,West,TEC-MA-10000488,Technology,Machines,"Bady BDG101FRU Card Printer",1919.976,3,0.2,215.9973
2756,CA-2015-155306,4/17/2015,4/21/2015,"Standard Class",GA-14515,"George Ashbrook",Consumer,"United States","San Francisco",California,94122,West,OFF-AP-10002651,"Office Supplies",Appliances,"Hoover Upright Vacuum With Dirt Cup",1447.65,5,0,419.8185
2768,CA-2017-167752,1/15/2017,1/18/2017,"First Class",RW-19690,"Robert Waldorf",Consumer,"United States",Philadelphia,Pennsylvania,19134,East,OFF-AP-10002945,"Office Supplies",Appliances,"Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room",1924.16,8,0.2,312.676
2794,CA-2014-154599,4/12/2014,4/17/2014,"Standard Class",KN-16450,"Kean Nguyen",Corporate,"United States","Redondo Beach",California,90278,West,TEC-PH-10001557,Technology,Phones,"Pyle PMP37LED",1075.088,14,0.2,94.0702
2819,CA-2015-104626,9/1/2015,9/8/2015,"Standard Class",DR-12940,"Daniel Raglin","Home Office","United States",Franklin,Massachusetts,2038,East,OFF-ST-10003208,"Office Supplies",Storage,"Adjustable Depth Letter/Legal Cart",1088.76,6,0,315.7404
2841,US-2014-125521,3/14/2014,3/19/2014,"Standard Class",CK-12325,"Christine Kargatis","Home Office","United States",Chesapeake,Virginia,23320,South,FUR-CH-10003379,Furniture,Chairs,"Global Commerce Series High-Back Swivel/Tilt Chairs",1139.92,4,0,284.98
2849,CA-2017-157854,4/8/2017,4/15/2017,"Standard Class",DM-13345,"Denise Monton",Corporate,"United States",Roswell,Georgia,30076,South,OFF-BI-10001359,"Office Supplies",Binders,"GBC DocuBind TL300 Electric Binding System",2690.97,3,0,1264.7559
2857,CA-2016-128594,8/26/2016,8/29/2016,"First Class",DJ-13510,"Don Jones",Corporate,"United States","San Diego",California,92037,West,FUR-CH-10001215,Furniture,Chairs,"Global Troy Executive Leather Low-Back Tilter",1603.136,4,0.2,100.196
2861,CA-2017-138975,5/19/2017,5/23/2017,"Standard Class",SC-20380,"Shahid Collister",Consumer,"United States",Atlanta,Georgia,30318,South,FUR-BO-10004695,Furniture,Bookcases,"O'Sullivan 2-Door Barrister Bookcase in Odessa Pine",1628.82,9,0,374.6286
2877,US-2016-167339,1/21/2016,1/23/2016,"Second Class",TD-20995,"Tamara Dahlen",Consumer,"United States","San Diego",California,92037,West,FUR-CH-10000785,Furniture,Chairs,"Global Ergonomic Managers Chair",1013.488,7,0.2,76.0116
2929,US-2017-120390,10/19/2017,10/26/2017,"Standard Class",TH-21550,"Tracy Hopkins","Home Office","United States",Burlington,"North Carolina",27217,South,OFF-BI-10004995,"Office Supplies",Binders,"GBC DocuBind P400 Electric Binding System",1633.188,4,0.7,-1306.5504
2942,CA-2017-155880,3/25/2017,3/31/2017,"Standard Class",JD-16150,"Justin Deggeller",Corporate,"United States",Milwaukee,Wisconsin,53209,Central,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",1526.56,7,0,427.4368
2988,CA-2016-139269,5/25/2016,5/30/2016,"Standard Class",JB-16045,"Julia Barnett","Home Office","United States",Columbus,Georgia,31907,South,OFF-ST-10000689,"Office Supplies",Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",1267.65,9,0,152.118
3012,CA-2017-134845,4/17/2017,4/23/2017,"Standard Class",SR-20425,"Sharelle Roach","Home Office","United States",Louisville,Colorado,80027,West,TEC-MA-10000822,Technology,Machines,"Lexmark MX611dhe Monochrome Laser Printer",2549.985,5,0.7,-3399.98
3044,CA-2017-149559,9/11/2017,9/12/2017,"Same Day",KF-16285,"Karen Ferguson","Home Office","United States","Long Beach",California,90805,West,FUR-CH-10002320,Furniture,Chairs,"Hon Pagoda Stacking Chairs",2054.272,8,0.2,256.784
3045,CA-2015-135174,4/30/2015,5/2/2015,"Second Class",BP-11230,"Benjamin Patterson",Consumer,"United States",Troy,Ohio,45373,East,TEC-PH-10001530,Technology,Phones,"Cisco Unified IP Phone 7945G VoIP phone",1022.97,5,0.4,-255.7425
3056,US-2015-100377,8/28/2015,9/1/2015,"Standard Class",TS-21370,"Todd Sumrall",Corporate,"United States",Chicago,Illinois,60623,Central,TEC-CO-10001046,Technology,Copiers,"Canon Imageclass D680 Copier / Fax",2799.96,5,0.2,874.9875
3071,CA-2014-119375,11/17/2014,11/22/2014,"Standard Class",YC-21895,"Yoseph Carroll",Corporate,"United States",Newark,Delaware,19711,East,OFF-ST-10002011,"Office Supplies",Storage,"Smead Adjustable Mobile File Trolley with Lockable Top",2934.33,7,0,792.2691
3119,CA-2015-121720,6/11/2015,6/12/2015,"First Class",JE-15610,"Jim Epp",Corporate,"United States",Lakeland,Florida,33801,South,FUR-CH-10003312,Furniture,Chairs,"Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs",1123.92,5,0.2,-182.637
3125,CA-2015-121720,6/11/2015,6/12/2015,"First Class",JE-15610,"Jim Epp",Corporate,"United States",Lakeland,Florida,33801,South,OFF-ST-10001780,"Office Supplies",Storage,"Tennsco 16-Compartment Lockers with Coat Rack",1036.624,2,0.2,51.8312
3151,CA-2015-147830,12/15/2015,12/18/2015,"First Class",NF-18385,"Natalie Fritzler",Consumer,"United States",Newark,Ohio,43055,East,TEC-AC-10002049,Technology,Accessories,"Plantronics Savi W720 Multi-Device Wireless Headset System",2025.36,6,0.2,607.608
3152,CA-2015-147830,12/15/2015,12/18/2015,"First Class",NF-18385,"Natalie Fritzler",Consumer,"United States",Newark,Ohio,43055,East,TEC-MA-10000418,Technology,Machines,"Cubify CubeX 3D Printer Double Head Print",1799.994,2,0.7,-2639.9912
3184,CA-2017-152912,11/9/2017,11/12/2017,"Second Class",BM-11650,"Brian Moss",Corporate,"United States",Columbia,Maryland,21044,East,OFF-ST-10003208,"Office Supplies",Storage,"Adjustable Depth Letter/Legal Cart",1633.14,9,0,473.6106
3274,CA-2017-133865,5/8/2017,5/12/2017,"Standard Class",PS-19045,"Penelope Sewall","Home Office","United States","Los Angeles",California,90032,West,TEC-CO-10001046,Technology,Copiers,"Canon Imageclass D680 Copier / Fax",3359.952,6,0.2,1049.985
3281,CA-2014-102988,4/5/2014,4/9/2014,"Second Class",GM-14695,"Greg Maxwell",Corporate,"United States",Alexandria,Virginia,22304,South,OFF-SU-10002881,"Office Supplies",Supplies,"Martin Yale Chadless Opener Electric Letter Opener",4164.05,5,0,83.281
3296,CA-2017-113418,10/1/2017,10/3/2017,"First Class",CM-12655,"Corinna Mitchell","Home Office","United States","New York City","New York",10035,East,TEC-MA-10002428,Technology,Machines,"Fellowes Powershred HS-440 4-Sheet High Security Shredder",1704.89,11,0,767.2005
3299,CA-2017-136308,11/16/2017,11/16/2017,"Same Day",MW-18235,"Mitch Willingham",Corporate,"United States","San Francisco",California,94122,West,TEC-MA-10000488,Technology,Machines,"Bady BDG101FRU Card Printer",1919.976,3,0.2,215.9973
3371,CA-2016-134887,3/25/2016,3/25/2016,"Same Day",TB-21280,"Toby Braunhardt",Consumer,"United States",Norman,Oklahoma,73071,Central,TEC-AC-10003832,Technology,Accessories,"Logitech P710e Mobile Speakerphone",1287.45,5,0,244.6155
3385,CA-2015-130659,12/4/2015,12/9/2015,"Second Class",MS-17365,"Maribeth Schnelling",Consumer,"United States","New York City","New York",10035,East,TEC-PH-10004586,Technology,Phones,"Wilson SignalBoost 841262 DB PRO Amplifier Kit",1799.75,5,0,539.925
3392,CA-2014-166471,8/9/2014,8/13/2014,"Standard Class",MG-17650,"Matthew Grinstein","Home Office","United States",Seattle,Washington,98103,West,TEC-PH-10001530,Technology,Phones,"Cisco Unified IP Phone 7945G VoIP phone",1091.168,4,0.2,68.198
3427,CA-2015-153381,9/24/2015,9/28/2015,"Standard Class",DE-13255,"Deanra Eno","Home Office","United States",Dubuque,Iowa,52001,Central,FUR-CH-10000988,Furniture,Chairs,"Hon Olson Stacker Stools",1408.1,10,0,394.268
3444,CA-2017-168858,11/19/2017,11/23/2017,"Standard Class",JD-16150,"Justin Deggeller",Corporate,"United States","New York City","New York",10011,East,OFF-AP-10003849,"Office Supplies",Appliances,"Hoover Shoulder Vac Commercial Portable Vacuum",2504.74,7,0,626.185
3481,CA-2016-131289,12/8/2016,12/14/2016,"Standard Class",SP-20620,"Stefania Perrino",Corporate,"United States","San Francisco",California,94110,West,FUR-TA-10003954,Furniture,Tables,"Hon 94000 Series Round Tables",1421.664,6,0.2,-195.4788
3485,CA-2014-124688,8/27/2014,8/29/2014,"First Class",CC-12610,"Corey Catlett",Corporate,"United States",Springfield,Virginia,22153,South,FUR-TA-10003569,Furniture,Tables,"Bretford CR8500 Series Meeting Room Furniture",1202.94,3,0,300.735
3567,CA-2017-103877,9/7/2017,9/14/2017,"Standard Class",RD-19660,"Robert Dilbeck","Home Office","United States",Independence,Missouri,64055,Central,OFF-BI-10003650,"Office Supplies",Binders,"GBC DocuBind 300 Electric Binding Machine",1577.94,3,0,757.4112
3570,CA-2017-168109,7/3/2017,7/3/2017,"Same Day",JK-15640,"Jim Kriz","Home Office","United States",Seattle,Washington,98105,West,TEC-MA-10001148,Technology,Machines,"Okidata MB491 Multifunction Printer",2395.2,6,0.2,209.58
3571,CA-2017-168109,7/3/2017,7/3/2017,"Same Day",JK-15640,"Jim Kriz","Home Office","United States",Seattle,Washington,98105,West,TEC-AC-10002049,Technology,Accessories,"Plantronics Savi W720 Multi-Device Wireless Headset System",1687.8,4,0,742.632
3581,CA-2016-104157,7/25/2016,7/29/2016,"Standard Class",MT-17815,"Meg Tillman",Consumer,"United States",Jackson,Mississippi,39212,South,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2"H x 24""W x 20""D"",2430.08,8,0,388.8128
3588,CA-2017-121839,9/24/2017,9/28/2017,"Standard Class",MH-18115,"Mick Hernandez","Home Office","United States",Lancaster,Ohio,43130,East,TEC-PH-10002885,Technology,Phones,"Apple iPhone 5",1169.694,3,0.4,-253.4337
3589,CA-2017-158729,12/19/2017,12/21/2017,"First Class",AC-10450,"Amy Cox",Consumer,"United States",Lafayette,Louisiana,70506,South,OFF-SU-10002881,"Office Supplies",Supplies,"Martin Yale Chadless Opener Electric Letter Opener",1665.62,2,0,33.3124
3591,CA-2017-146535,11/24/2017,11/30/2017,"Standard Class",FM-14290,"Frank Merwin","Home Office","United States",Richmond,Kentucky,40475,South,OFF-ST-10001526,"Office Supplies",Storage,"Iceberg Mobile Mega Data/Printer Cart ",1443.96,12,0,375.4296
3629,CA-2014-169726,8/9/2014,8/13/2014,"Standard Class",JH-15985,"Joseph Holt",Consumer,"United States",Seattle,Washington,98103,West,OFF-BI-10004600,"Office Supplies",Binders,"Ibico Ibimaster 300 Manual Binding System",2060.744,7,0.2,643.9825
3733,CA-2015-109575,9/18/2015,9/23/2015,"Standard Class",KH-16630,"Ken Heidel",Corporate,"United States",Clinton,Maryland,20735,East,TEC-PH-10000895,Technology,Phones,"Polycom VVX 310 VoIP phone",1259.93,7,0,327.5818
3769,CA-2014-153913,12/16/2014,12/20/2014,"Second Class",KB-16585,"Ken Black",Corporate,"United States",Hialeah,Florida,33012,South,FUR-CH-10000988,Furniture,Chairs,"Hon Olson Stacker Stools",1013.832,9,0.2,101.3832
3771,CA-2016-155530,12/17/2016,12/21/2016,"Standard Class",CM-12160,"Charles McCrossin",Consumer,"United States","San Francisco",California,94122,West,FUR-TA-10004256,Furniture,Tables,"Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables",2003.52,6,0.2,-325.572
3787,CA-2016-144218,10/31/2016,11/4/2016,"Standard Class",JD-15895,"Jonathan Doherty",Corporate,"United States","Los Angeles",California,90045,West,OFF-ST-10002615,"Office Supplies",Storage,"Dual Level, Single-Width Filing Carts",1085.42,7,0,282.2092
3800,CA-2017-147760,11/4/2017,11/5/2017,"First Class",KL-16555,"Kelly Lampkin",Corporate,"United States",Greensboro,"North Carolina",27405,South,TEC-PH-10002483,Technology,Phones,"Motorola Moto X",1359.96,5,0.2,118.9965
3819,CA-2015-102582,9/15/2015,9/19/2015,"Standard Class",NW-18400,"Natalie Webber",Consumer,"United States",Mobile,Alabama,36608,South,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",1056.86,7,0,306.4894
3828,CA-2017-141733,5/7/2017,5/11/2017,"Standard Class",RW-19540,"Rick Wilson",Corporate,"United States",Detroit,Michigan,48234,Central,FUR-CH-10004086,Furniture,Chairs,"Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs",1458.65,5,0,423.0085
3834,CA-2014-105984,11/24/2014,11/24/2014,"Same Day",MY-18295,"Muhammed Yedwab",Corporate,"United States",Columbus,Ohio,43229,East,TEC-PH-10000560,Technology,Phones,"Samsung Galaxy S III - 16GB - pebble blue (T-Mobile)",1049.97,5,0.4,-209.994
3892,US-2016-163881,11/24/2016,11/30/2016,"Standard Class",SP-20860,"Sung Pak",Corporate,"United States","Los Angeles",California,90036,West,FUR-CH-10001394,Furniture,Chairs,"Global Leather Executive Chair",1684.752,6,0.2,210.594
3940,US-2016-143448,12/10/2016,12/10/2016,"Same Day",MH-17455,"Mark Hamilton",Consumer,"United States",Greenwood,Indiana,46142,Central,FUR-CH-10003379,Furniture,Chairs,"Global Commerce Series High-Back Swivel/Tilt Chairs",1424.9,5,0,356.225
3984,CA-2016-135265,7/7/2016,7/9/2016,"Second Class",CC-12370,"Christopher Conant",Consumer,"United States","Los Angeles",California,90045,West,TEC-CO-10003763,Technology,Copiers,"Canon PC1060 Personal Laser Copier",2799.96,5,0.2,944.9865
3987,CA-2017-112333,4/8/2017,4/14/2017,"Standard Class",KF-16285,"Karen Ferguson","Home Office","United States",Plainfield,"New Jersey",7060,East,OFF-ST-10001780,"Office Supplies",Storage,"Tennsco 16-Compartment Lockers with Coat Rack",2591.56,4,0,621.9744
4056,CA-2014-122931,9/29/2014,10/3/2014,"Standard Class",SM-20950,"Suzanne McNair",Corporate,"United States",Philadelphia,Pennsylvania,19134,East,OFF-ST-10004459,"Office Supplies",Storage,"Tennsco Single-Tier Lockers",1801.632,6,0.2,-337.806
4094,CA-2015-102491,8/24/2015,8/28/2015,"Standard Class",KW-16435,"Katrina Willman",Consumer,"United States",Florence,Kentucky,41042,South,TEC-MA-10000864,Technology,Machines,"Cisco 9971 IP Video Phone Charcoal",3080,7,0,1416.8
4099,CA-2014-116904,9/23/2014,9/28/2014,"Standard Class",SC-20095,"Sanjit Chand",Consumer,"United States",Minneapolis,Minnesota,55407,Central,OFF-BI-10001120,"Office Supplies",Binders,"Ibico EPK-21 Electric Binding System",9449.95,5,0,4630.4755
4116,CA-2016-163573,11/24/2016,11/27/2016,"First Class",AC-10450,"Amy Cox",Consumer,"United States",Seattle,Washington,98105,West,OFF-BI-10004632,"Office Supplies",Binders,"Ibico Hi-Tech Manual Binding System",1219.96,5,0.2,381.2375
4129,CA-2014-127299,9/19/2014,9/24/2014,"Standard Class",JL-15835,"John Lee",Consumer,"United States",Charlotte,"North Carolina",28205,South,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24" Color"",2624.985,3,0.5,-944.9946
4137,CA-2017-105914,10/2/2017,10/8/2017,"Standard Class",PV-18985,"Paul Van Hugh","Home Office","United States","Los Angeles",California,90036,West,OFF-ST-10003716,"Office Supplies",Storage,"Tennsco Double-Tier Lockers",1575.14,7,0,204.7682
4191,CA-2017-166709,11/17/2017,11/22/2017,"Standard Class",HL-15040,"Hunter Lopez",Consumer,"United States",Newark,Delaware,19711,East,TEC-CO-10004722,Technology,Copiers,"Canon imageCLASS 2200 Advanced Copier",10499.97,3,0,5039.9856
4209,CA-2014-145387,10/31/2014,11/2/2014,"Second Class",AM-10705,"Anne McFarland",Consumer,"United States",Cranston,"Rhode Island",2920,East,FUR-CH-10002320,Furniture,Chairs,"Hon Pagoda Stacking Chairs",1604.9,5,0,481.47
4219,CA-2017-149881,4/1/2017,4/3/2017,"First Class",NC-18535,"Nick Crebassa",Corporate,"United States","San Francisco",California,94110,West,TEC-MA-10000418,Technology,Machines,"Cubify CubeX 3D Printer Double Head Print",4799.984,2,0.2,359.9988
4247,CA-2017-117702,11/28/2017,12/4/2017,"Standard Class",LS-16975,"Lindsay Shagiari","Home Office","United States",Baltimore,Maryland,21215,East,FUR-FU-10000576,Furniture,Furnishings,"Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base",1049.2,5,0,272.792
