"Row ID","Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name",Segment,Country,City,State,"Postal Code",Region,"Product ID",Category,Sub-Category,"Product Name",Sales,Quantity,Discount,Profit
787,CA-2017-129567,3/17/2017,3/21/2017,"Second Class",CL-12565,"Clay Ludtke",Consumer,"United States",Lancaster,California,93534,West,OFF-BI-10000014,"Office Supplies",Binders,"Heavy-Duty E-Z-D Binders",17.456,2,0.2,5.8914
788,CA-2015-154620,12/12/2015,12/16/2015,"Standard Class",LT-17110,"Liz Thompson",Consumer,"United States",Lancaster,California,93534,West,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",348.928,2,0.2,34.8928
794,CA-2014-156433,9/20/2014,9/26/2014,"Standard Class",ES-14020,"Erica Smith",Consumer,"United States","San Francisco",California,94110,West,OFF-LA-10001569,"Office Supplies",Labels,"Avery 499",9.96,2,0,4.5816
795,CA-2014-156433,9/20/2014,9/26/2014,"Standard Class",ES-14020,"Erica Smith",Consumer,"United States","San Francisco",California,94110,West,OFF-PA-10003724,"Office Supplies",Paper,"Wirebound Message Book, 4 per Page",21.72,4,0,10.6428
800,CA-2015-101910,11/27/2015,12/3/2015,"Standard Class",CD-11920,"Carlos Daly",Consumer,"United States","Lake Elsinore",California,92530,West,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",283.92,5,0.2,17.745
801,CA-2017-105809,2/20/2017,2/23/2017,"First Class",HW-14935,"Helen Wasserman",Corporate,"United States","San Diego",California,92105,West,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14" Contract Wall Clock"",22.23,1,0,7.3359
802,CA-2017-105809,2/20/2017,2/23/2017,"First Class",HW-14935,"Helen Wasserman",Corporate,"United States","San Diego",California,92105,West,TEC-PH-10001580,Technology,Phones,"Logitech Mobile Speakerphone P710e - speaker phone",215.968,2,0.2,18.8972
805,CA-2017-135783,4/22/2017,4/24/2017,"First Class",GM-14440,"Gary McGarr",Consumer,"United States","San Francisco",California,94122,West,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2,0,6.2152
806,CA-2014-134313,11/1/2014,11/7/2014,"Standard Class",RA-19915,"Russell Applegate",Consumer,"United States",Denver,Colorado,80219,West,OFF-AR-10001897,"Office Supplies",Art,"Model L Table or Wall-Mount Pencil Sharpener",43.176,3,0.2,4.3176
807,CA-2014-134313,11/1/2014,11/7/2014,"Standard Class",RA-19915,"Russell Applegate",Consumer,"United States",Denver,Colorado,80219,West,TEC-PH-10001795,Technology,Phones,"ClearOne CHATAttach 160 - speaker phone",1983.968,4,0.2,247.996
810,CA-2014-151995,10/13/2014,10/15/2014,"First Class",ZC-21910,"Zuschuss Carroll",Consumer,"United States",Edmonds,Washington,98026,West,OFF-AR-10003190,"Office Supplies",Art,"Newell 32",11.52,4,0,3.2256
811,CA-2014-151995,10/13/2014,10/15/2014,"First Class",ZC-21910,"Zuschuss Carroll",Consumer,"United States",Edmonds,Washington,98026,West,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29" High Table Top"",1298.55,5,0,311.652
812,CA-2014-151995,10/13/2014,10/15/2014,"First Class",ZC-21910,"Zuschuss Carroll",Consumer,"United States",Edmonds,Washington,98026,West,OFF-AP-10000240,"Office Supplies",Appliances,"Belkin F9G930V10-GRY 9 Outlet Surge",213.92,4,0,62.0368
813,CA-2014-151995,10/13/2014,10/15/2014,"First Class",ZC-21910,"Zuschuss Carroll",Consumer,"United States",Edmonds,Washington,98026,West,TEC-AC-10001101,Technology,Accessories,"Sony 16GB Class 10 Micro SDHC R40 Memory Card",25.78,2,0,2.578
814,CA-2017-143686,5/14/2017,5/14/2017,"Same Day",PJ-19015,"Pauline Johnson",Consumer,"United States","Santa Ana",California,92704,West,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2,0,6.2152
815,CA-2017-143686,5/14/2017,5/14/2017,"Same Day",PJ-19015,"Pauline Johnson",Consumer,"United States","Santa Ana",California,92704,West,TEC-AC-10001838,Technology,Accessories,"Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset",1399.93,7,0,601.9699
825,US-2014-102071,5/9/2014,5/15/2014,"Standard Class",PG-18820,"Patrick Gardner",Consumer,"United States","San Francisco",California,94110,West,TEC-AC-10003441,Technology,Accessories,"Kingston Digital DataTraveler 32GB USB 2.0",67.8,4,0,4.068
826,US-2014-102071,5/9/2014,5/15/2014,"Standard Class",PG-18820,"Patrick Gardner",Consumer,"United States","San Francisco",California,94110,West,TEC-AC-10000109,Technology,Accessories,"Sony Micro Vault Click 16 GB USB 2.0 Flash Drive",167.97,3,0,40.3128
843,CA-2016-161669,11/7/2016,11/9/2016,"First Class",EM-14095,"Eudokia Martin",Corporate,"United States","Los Angeles",California,90036,West,OFF-BI-10001294,"Office Supplies",Binders,"Fellowes Binding Cases",37.44,4,0.2,11.7
844,CA-2016-161669,11/7/2016,11/9/2016,"First Class",EM-14095,"Eudokia Martin",Corporate,"United States","Los Angeles",California,90036,West,OFF-BI-10001636,"Office Supplies",Binders,"Ibico Plastic and Wire Spiral Binding Combs",26.976,4,0.2,8.7672
845,CA-2016-161669,11/7/2016,11/9/2016,"First Class",EM-14095,"Eudokia Martin",Corporate,"United States","Los Angeles",California,90036,West,OFF-SU-10002503,"Office Supplies",Supplies,"Acme Preferred Stainless Steel Scissors",11.36,2,0,3.2944
846,CA-2016-161669,11/7/2016,11/9/2016,"First Class",EM-14095,"Eudokia Martin",Corporate,"United States","Los Angeles",California,90036,West,OFF-LA-10004093,"Office Supplies",Labels,"Avery 486",14.62,2,0,6.8714
851,CA-2016-152534,6/20/2016,6/25/2016,"Second Class",DP-13105,"Dave Poirier",Corporate,"United States",Salinas,California,93905,West,OFF-AR-10002335,"Office Supplies",Art,"DIXON Oriole Pencils",5.16,2,0,1.3416
852,CA-2016-152534,6/20/2016,6/25/2016,"Second Class",DP-13105,"Dave Poirier",Corporate,"United States",Salinas,California,93905,West,OFF-PA-10001870,"Office Supplies",Paper,"Xerox 202",38.88,6,0,18.6624
861,CA-2014-133851,6/9/2014,6/16/2014,"Standard Class",CM-12445,"Chuck Magee",Consumer,"United States","San Francisco",California,94122,West,OFF-SU-10001225,"Office Supplies",Supplies,"Staple remover",7.36,2,0,0.1472
862,CA-2014-133851,6/9/2014,6/16/2014,"Standard Class",CM-12445,"Chuck Magee",Consumer,"United States","San Francisco",California,94122,West,OFF-AR-10003752,"Office Supplies",Art,"Deluxe Chalkboard Eraser Cleaner",23.1,2,0,10.626
883,US-2017-123463,12/23/2017,12/23/2017,"Same Day",GZ-14470,"Gary Zandusky",Consumer,"United States","San Francisco",California,94109,West,OFF-AR-10001118,"Office Supplies",Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",13.48,4,0,5.9312
886,CA-2015-143602,4/25/2015,4/28/2015,"Second Class",JS-15595,"Jill Stevenson",Corporate,"United States","Los Angeles",California,90045,West,OFF-BI-10002071,"Office Supplies",Binders,"Fellowes Black Plastic Comb Bindings",13.944,3,0.2,4.5318
887,CA-2017-115364,6/26/2017,7/2/2017,"Standard Class",OT-18730,"Olvera Toch",Consumer,"United States","San Diego",California,92105,West,OFF-ST-10002486,"Office Supplies",Storage,"Eldon Shelf Savers Cubes and Bins",83.76,12,0,1.6752
889,CA-2014-104976,12/9/2014,12/16/2014,"Standard Class",CK-12760,"Cyma Kinney",Corporate,"United States","San Francisco",California,94122,West,OFF-PA-10003845,"Office Supplies",Paper,"Xerox 1987",34.68,6,0,16.9932
895,CA-2016-105494,11/10/2016,11/12/2016,"First Class",PC-18745,"Pamela Coakley",Corporate,"United States","San Francisco",California,94122,West,OFF-ST-10002205,"Office Supplies",Storage,"File Shuttle I and Handi-File",155.82,7,0,42.0714
896,CA-2016-105494,11/10/2016,11/12/2016,"First Class",PC-18745,"Pamela Coakley",Corporate,"United States","San Francisco",California,94122,West,OFF-BI-10003364,"Office Supplies",Binders,"Binding Machine Supplies",70.008,3,0.2,24.5028
904,CA-2016-130477,4/8/2016,4/12/2016,"Standard Class",LC-17140,"Logan Currie",Consumer,"United States","Los Angeles",California,90032,West,OFF-PA-10002947,"Office Supplies",Paper,"Xerox 1923",20.04,3,0,9.6192
905,CA-2016-130477,4/8/2016,4/12/2016,"Standard Class",LC-17140,"Logan Currie",Consumer,"United States","Los Angeles",California,90032,West,OFF-ST-10002583,"Office Supplies",Storage,"Fellowes Neat Ideas Storage Cubes",64.96,2,0,2.5984
906,CA-2016-130477,4/8/2016,4/12/2016,"Standard Class",LC-17140,"Logan Currie",Consumer,"United States","Los Angeles",California,90032,West,OFF-PA-10000019,"Office Supplies",Paper,"Xerox 1931",12.96,2,0,6.2208
938,US-2017-111745,11/5/2017,11/6/2017,"First Class",RA-19885,"Ruben Ausman",Corporate,"United States",Farmington,"New Mexico",87401,West,TEC-AC-10003911,Technology,Accessories,"NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router",159.99,1,0,54.3966
939,CA-2015-148250,12/13/2015,12/17/2015,"Standard Class",RP-19270,"Rachel Payne",Corporate,"United States",Riverside,California,92503,West,OFF-PA-10000289,"Office Supplies",Paper,"Xerox 213",12.96,2,0,6.2208
940,CA-2015-148250,12/13/2015,12/17/2015,"Standard Class",RP-19270,"Rachel Payne",Corporate,"United States",Riverside,California,92503,West,OFF-AP-10003040,"Office Supplies",Appliances,"Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection",134.48,4,0,34.9648
943,CA-2016-142958,12/13/2016,12/20/2016,"Standard Class",RW-19630,"Rob Williams",Corporate,"United States",Torrance,California,90503,West,FUR-TA-10000577,Furniture,Tables,"Bretford CR4500 Series Slim Rectangular Table",1114.272,4,0.2,41.7852
944,CA-2015-120880,5/29/2015,6/3/2015,"Standard Class",JL-15850,"John Lucas",Consumer,"United States",Seattle,Washington,98105,West,OFF-PA-10004101,"Office Supplies",Paper,"Xerox 1894",32.4,5,0,15.552
945,CA-2015-120880,5/29/2015,6/3/2015,"Standard Class",JL-15850,"John Lucas",Consumer,"United States",Seattle,Washington,98105,West,OFF-ST-10001496,"Office Supplies",Storage,"Standard Rollaway File with Lock",540.57,3,0,140.5482
946,CA-2015-120880,5/29/2015,6/3/2015,"Standard Class",JL-15850,"John Lucas",Consumer,"United States",Seattle,Washington,98105,West,OFF-BI-10002931,"Office Supplies",Binders,"Avery Trapezoid Extra Heavy Duty 4" Binders"",167.76,5,0.2,62.91
947,US-2015-140200,7/26/2015,7/28/2015,"First Class",CA-12775,"Cynthia Arntzen",Consumer,"United States",Mesa,Arizona,85204,West,FUR-TA-10002356,Furniture,Tables,"Bevis Boat-Shaped Conference Table",393.165,3,0.5,-204.4458
957,CA-2017-102414,5/15/2017,5/18/2017,"Second Class",JA-15970,"Joseph Airdo",Consumer,"United States",Phoenix,Arizona,85023,West,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",29.592,1,0.2,2.5893
958,CA-2017-102414,5/15/2017,5/18/2017,"Second Class",JA-15970,"Joseph Airdo",Consumer,"United States",Phoenix,Arizona,85023,West,OFF-BI-10004465,"Office Supplies",Binders,"Avery Durable Slant Ring Binders",4.752,2,0.7,-3.168
960,CA-2015-112571,9/22/2015,9/22/2015,"Same Day",DL-12925,"Daniel Lacy",Consumer,"United States",Oceanside,California,92054,West,FUR-FU-10004188,Furniture,Furnishings,"Luxo Professional Combination Clamp-On Lamps",204.6,2,0,53.196
961,CA-2017-152142,11/14/2017,11/19/2017,"Standard Class",LW-16990,"Lindsay Williams",Corporate,"United States","San Francisco",California,94110,West,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,2,0.2,28.1372
963,CA-2016-120859,9/1/2016,9/4/2016,"First Class",CV-12805,"Cynthia Voltz",Corporate,"United States","San Francisco",California,94110,West,OFF-EN-10001335,"Office Supplies",Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",21.88,2,0,10.94
977,US-2017-100209,7/9/2017,7/15/2017,"Standard Class",TD-20995,"Tamara Dahlen",Consumer,"United States",Portland,Oregon,97206,West,OFF-BI-10002012,"Office Supplies",Binders,"Wilson Jones Easy Flow II Sheet Lifters",1.08,2,0.7,-0.792
982,CA-2014-163419,11/11/2014,11/14/2014,"Second Class",TZ-21580,"Tracy Zic",Consumer,"United States",Louisville,Colorado,80027,West,OFF-AR-10000034,"Office Supplies",Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",3.392,1,0.2,0.8056
983,CA-2014-163419,11/11/2014,11/14/2014,"Second Class",TZ-21580,"Tracy Zic",Consumer,"United States",Louisville,Colorado,80027,West,TEC-PH-10000560,Technology,Phones,"Samsung Galaxy S III - 16GB - pebble blue (T-Mobile)",559.984,2,0.2,55.9984
984,CA-2014-163419,11/11/2014,11/14/2014,"Second Class",TZ-21580,"Tracy Zic",Consumer,"United States",Louisville,Colorado,80027,West,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",603.92,5,0.2,75.49
993,CA-2016-105585,8/26/2016,8/27/2016,"First Class",RF-19735,"Roland Fjeld",Consumer,"United States","San Jose",California,95123,West,OFF-FA-10002983,"Office Supplies",Fasteners,"Advantus SlideClip Paper Clips",10.23,3,0,4.9104
994,CA-2016-105585,8/26/2016,8/27/2016,"First Class",RF-19735,"Roland Fjeld",Consumer,"United States","San Jose",California,95123,West,OFF-PA-10003625,"Office Supplies",Paper,"Xerox 1979",154.9,5,0,69.705
1001,CA-2016-155488,11/13/2016,11/17/2016,"Standard Class",FM-14290,"Frank Merwin","Home Office","United States",Vancouver,Washington,98661,West,OFF-AR-10002956,"Office Supplies",Art,"Boston 16801 Nautilus Battery Pencil Sharpener",44.02,2,0,11.4452
1005,CA-2015-126445,8/27/2015,8/31/2015,"Standard Class",RA-19945,"Ryan Akin",Consumer,"United States",Murrieta,California,92563,West,OFF-ST-10000046,"Office Supplies",Storage,"Fellowes Super Stor/Drawer Files",484.65,3,0,92.0835
1007,CA-2015-105312,11/6/2015,11/9/2015,"First Class",MT-17815,"Meg Tillman",Consumer,"United States",Scottsdale,Arizona,85254,West,OFF-EN-10002600,"Office Supplies",Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",7.08,3,0.2,2.478
1008,CA-2015-105312,11/6/2015,11/9/2015,"First Class",MT-17815,"Meg Tillman",Consumer,"United States",Scottsdale,Arizona,85254,West,OFF-BI-10002049,"Office Supplies",Binders,"UniKeep View Case Binders",4.401,3,0.7,-3.5208
1012,CA-2017-118437,6/17/2017,6/21/2017,"Second Class",PF-19165,"Philip Fox",Consumer,"United States",Olympia,Washington,98502,West,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4" Diameter Brushed Chrome Round Wall Clock"",155.25,3,0,46.575
1013,CA-2017-118437,6/17/2017,6/21/2017,"Second Class",PF-19165,"Philip Fox",Consumer,"United States",Olympia,Washington,98502,West,OFF-ST-10003722,"Office Supplies",Storage,"Project Tote Personal File",14.03,1,0,4.0687
1014,US-2015-126214,12/21/2015,12/24/2015,"Second Class",JS-15880,"John Stevenson",Consumer,"United States",Seattle,Washington,98103,West,FUR-TA-10003748,Furniture,Tables,"Bevis 36 x 72 Conference Tables",1618.37,13,0,356.0414
1015,US-2015-126214,12/21/2015,12/24/2015,"Second Class",JS-15880,"John Stevenson",Consumer,"United States",Seattle,Washington,98103,West,TEC-AC-10003198,Technology,Accessories,"Enermax Acrylux Wireless Keyboard",99.6,1,0,36.852
1016,CA-2015-133025,9/17/2015,9/19/2015,"Second Class",MO-17800,"Meg O'Connel","Home Office","United States","Los Angeles",California,90036,West,OFF-PA-10004100,"Office Supplies",Paper,"Xerox 216",32.4,5,0,15.552
1025,CA-2017-106964,12/17/2017,12/20/2017,"First Class",HR-14770,"Hallie Redmond","Home Office","United States","Los Angeles",California,90045,West,OFF-BI-10000320,"Office Supplies",Binders,"GBC Plastic Binding Combs",11.808,2,0.2,4.2804
1038,CA-2015-127418,6/13/2015,6/14/2015,"First Class",JJ-15445,"Jennifer Jackson",Consumer,"United States","Los Angeles",California,90004,West,OFF-BI-10003707,"Office Supplies",Binders,"Aluminum Screw Posts",36.624,3,0.2,13.734
1049,CA-2014-139192,5/27/2014,6/1/2014,"Second Class",LC-16885,"Lena Creighton",Consumer,"United States","San Francisco",California,94109,West,TEC-PH-10000486,Technology,Phones,"Plantronics HL10 Handset Lifter",1113.504,12,0.2,125.2692
1050,CA-2014-139192,5/27/2014,6/1/2014,"Second Class",LC-16885,"Lena Creighton",Consumer,"United States","San Francisco",California,94109,West,TEC-AC-10001606,Technology,Accessories,"Logitech Wireless Performance Mouse MX for PC and Mac",99.99,1,0,37.9962
1058,CA-2017-167150,12/10/2017,12/17/2017,"Standard Class",BP-11185,"Ben Peterman",Corporate,"United States","San Diego",California,92037,West,OFF-BI-10001097,"Office Supplies",Binders,"Avery Hole Reinforcements",19.936,4,0.2,7.2268
1068,CA-2016-157686,10/1/2016,10/2/2016,"First Class",BD-11620,"Brian DeCherney",Consumer,"United States","San Francisco",California,94122,West,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",194.848,4,0.2,12.178
1071,CA-2015-144652,11/20/2015,11/26/2015,"Standard Class",SN-20560,"Skye Norling","Home Office","United States","Los Angeles",California,90008,West,OFF-AR-10003732,"Office Supplies",Art,"Newell 333",19.46,7,0,5.0596
1072,CA-2016-152814,4/28/2016,5/2/2016,"Standard Class",EH-14005,"Erica Hernandez","Home Office","United States",Denver,Colorado,80219,West,OFF-PA-10001970,"Office Supplies",Paper,"Xerox 1881",29.472,3,0.2,9.9468
1074,CA-2016-134348,11/12/2016,11/19/2016,"Standard Class",MS-17710,"Maurice Satty",Consumer,"United States",Mesa,Arizona,85204,West,OFF-BI-10003727,"Office Supplies",Binders,"Avery Durable Slant Ring Binders With Label Holder",6.27,5,0.7,-4.598
1075,CA-2016-134348,11/12/2016,11/19/2016,"Standard Class",MS-17710,"Maurice Satty",Consumer,"United States",Mesa,Arizona,85204,West,OFF-BI-10004967,"Office Supplies",Binders,"Round Ring Binders",4.368,7,0.7,-3.3488
1076,CA-2016-134348,11/12/2016,11/19/2016,"Standard Class",MS-17710,"Maurice Satty",Consumer,"United States",Mesa,Arizona,85204,West,TEC-AC-10003447,Technology,Accessories,"Micropad Numeric Keypads",31.984,2,0.2,1.999
1078,CA-2017-132521,9/23/2017,9/25/2017,"Second Class",DW-13540,"Don Weiss",Consumer,"United States",Seattle,Washington,98105,West,OFF-AP-10002191,"Office Supplies",Appliances,"Belkin 8 Outlet SurgeMaster II Gold Surge Protector",119.96,2,0,33.5888
1079,CA-2017-132521,9/23/2017,9/25/2017,"Second Class",DW-13540,"Don Weiss",Consumer,"United States",Seattle,Washington,98105,West,OFF-ST-10001325,"Office Supplies",Storage,"Sterilite Officeware Hinged File Box",31.44,3,0,8.4888
1080,CA-2017-132521,9/23/2017,9/25/2017,"Second Class",DW-13540,"Don Weiss",Consumer,"United States",Seattle,Washington,98105,West,OFF-BI-10000404,"Office Supplies",Binders,"Avery Printable Repositionable Plastic Tabs",6.88,1,0.2,2.322
1088,CA-2016-166163,8/15/2016,8/20/2016,"Second Class",CY-12745,"Craig Yedwab",Corporate,"United States",Oakland,California,94601,West,TEC-PH-10004896,Technology,Phones,"Nokia Lumia 521 (T-Mobile)",71.976,3,0.2,7.1976
1089,CA-2016-166163,8/15/2016,8/20/2016,"Second Class",CY-12745,"Craig Yedwab",Corporate,"United States",Oakland,California,94601,West,OFF-LA-10000452,"Office Supplies",Labels,"Avery 488",3.15,1,0,1.512
1092,CA-2015-143490,12/6/2015,12/13/2015,"Standard Class",NP-18325,"Naresj Patel",Consumer,"United States","San Diego",California,92105,West,OFF-AR-10002952,"Office Supplies",Art,"Stanley Contemporary Battery Pencil Sharpeners",120.15,9,0,33.642
1093,CA-2015-143490,12/6/2015,12/13/2015,"Standard Class",NP-18325,"Naresj Patel",Consumer,"United States","San Diego",California,92105,West,TEC-PH-10000576,Technology,Phones,"AT&T 1080 Corded phone",219.184,2,0.2,19.1786
1098,CA-2014-159338,6/25/2014,6/28/2014,"First Class",NS-18640,"Noel Staavos",Corporate,"United States","Los Angeles",California,90049,West,FUR-TA-10004147,Furniture,Tables,"Hon 4060 Series Tables",447.84,5,0.2,11.196
1099,CA-2016-107216,6/14/2016,6/17/2016,"First Class",PV-18985,"Paul Van Hugh","Home Office","United States","San Francisco",California,94122,West,OFF-AR-10001545,"Office Supplies",Art,"Newell 326",7.04,4,0,2.0416
1100,CA-2016-107216,6/14/2016,6/17/2016,"First Class",PV-18985,"Paul Van Hugh","Home Office","United States","San Francisco",California,94122,West,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",8.73,3,0,4.1031
1101,CA-2016-107216,6/14/2016,6/17/2016,"First Class",PV-18985,"Paul Van Hugh","Home Office","United States","San Francisco",California,94122,West,TEC-AC-10001013,Technology,Accessories,"Logitech ClearChat Comfort/USB Headset H390",29.29,1,0,9.6657
1102,CA-2016-107216,6/14/2016,6/17/2016,"First Class",PV-18985,"Paul Van Hugh","Home Office","United States","San Francisco",California,94122,West,OFF-AR-10002255,"Office Supplies",Art,"Newell 346",8.64,3,0,2.5056
1114,CA-2017-140585,12/18/2017,12/23/2017,"Second Class",RA-19915,"Russell Applegate",Consumer,"United States",Encinitas,California,92024,West,OFF-BI-10003364,"Office Supplies",Binders,"Binding Machine Supplies",46.672,2,0.2,16.3352
1115,CA-2017-140585,12/18/2017,12/23/2017,"Second Class",RA-19915,"Russell Applegate",Consumer,"United States",Encinitas,California,92024,West,FUR-BO-10002206,Furniture,Bookcases,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",119.833,1,0.15,-12.6882
1116,CA-2017-140585,12/18/2017,12/23/2017,"Second Class",RA-19915,"Russell Applegate",Consumer,"United States",Encinitas,California,92024,West,TEC-AC-10003610,Technology,Accessories,"Logitech Illuminated - Keyboard",119.98,2,0,57.5904
1117,CA-2016-144855,7/22/2016,7/24/2016,"Second Class",DL-13495,"Dionis Lloyd",Corporate,"United States","San Francisco",California,94110,West,OFF-LA-10003766,"Office Supplies",Labels,"Self-Adhesive Removable Labels",6.3,2,0,3.024
1133,US-2016-114776,12/6/2016,12/7/2016,"First Class",GG-14650,"Greg Guthrie",Corporate,"United States",Antioch,California,94509,West,OFF-PA-10004100,"Office Supplies",Paper,"Xerox 216",19.44,3,0,9.3312
1142,CA-2014-146969,9/29/2014,10/3/2014,"Standard Class",AP-10915,"Arthur Prichep",Consumer,"United States","Los Angeles",California,90045,West,FUR-FU-10004188,Furniture,Furnishings,"Luxo Professional Combination Clamp-On Lamps",204.6,2,0,53.196
1143,CA-2014-146969,9/29/2014,10/3/2014,"Standard Class",AP-10915,"Arthur Prichep",Consumer,"United States","Los Angeles",California,90045,West,OFF-FA-10001561,"Office Supplies",Fasteners,"Stockwell Push Pins",8.72,4,0,2.8776
1144,CA-2014-146969,9/29/2014,10/3/2014,"Standard Class",AP-10915,"Arthur Prichep",Consumer,"United States","Los Angeles",California,90045,West,OFF-PA-10002105,"Office Supplies",Paper,"Xerox 223",6.48,1,0,3.1104
1145,CA-2014-146969,9/29/2014,10/3/2014,"Standard Class",AP-10915,"Arthur Prichep",Consumer,"United States","Los Angeles",California,90045,West,TEC-MA-10004241,Technology,Machines,"Star Micronics TSP800 TSP847IIU Receipt Printer",686.32,2,0.2,223.054
1146,CA-2014-146969,9/29/2014,10/3/2014,"Standard Class",AP-10915,"Arthur Prichep",Consumer,"United States","Los Angeles",California,90045,West,OFF-ST-10004340,"Office Supplies",Storage,"Fellowes Mobile File Cart, Black",62.18,1,0,16.7886
1153,CA-2017-160395,12/31/2016,1/6/2017,"Standard Class",KL-16555,"Kelly Lampkin",Corporate,"United States",Reno,Nevada,89502,West,OFF-AR-10003759,"Office Supplies",Art,"Crayola Anti Dust Chalk, 12/Pack",3.64,2,0,1.638
1154,CA-2017-160395,12/31/2016,1/6/2017,"Standard Class",KL-16555,"Kelly Lampkin",Corporate,"United States",Reno,Nevada,89502,West,OFF-BI-10003984,"Office Supplies",Binders,"Lock-Up Easel 'Spel-Binder'",159.768,7,0.2,53.9217
1159,CA-2016-149314,7/2/2016,7/7/2016,"Second Class",GB-14530,"George Bell",Corporate,"United States","Los Angeles",California,90004,West,FUR-CH-10002126,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs",195.184,1,0.2,19.5184
1162,CA-2014-126522,9/1/2014,9/5/2014,"Second Class",LT-16765,"Larry Tron",Consumer,"United States",Escondido,California,92025,West,OFF-AR-10004042,"Office Supplies",Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",53.94,3,0,15.6426
1167,CA-2015-125416,11/2/2015,11/2/2015,"Same Day",KC-16540,"Kelly Collister",Consumer,"United States",Seattle,Washington,98115,West,TEC-AC-10001552,Technology,Accessories,"Logitech K350 2.4Ghz Wireless Keyboard",447.93,9,0,49.2723
1173,CA-2014-158064,4/21/2014,4/25/2014,"Standard Class",AA-10375,"Allen Armold",Consumer,"United States","Los Angeles",California,90008,West,OFF-BI-10002976,"Office Supplies",Binders,"ACCOHIDE Binder by Acco",16.52,5,0.2,5.5755
1177,CA-2014-120243,12/27/2014,12/30/2014,"Second Class",AT-10435,"Alyssa Tate","Home Office","United States","Los Angeles",California,90004,West,OFF-LA-10004425,"Office Supplies",Labels,"Staple-on labels",11.56,4,0,5.4332
1185,CA-2014-127131,11/24/2014,11/30/2014,"Standard Class",HR-14830,"Harold Ryan",Corporate,"United States",Seattle,Washington,98103,West,OFF-BI-10004656,"Office Supplies",Binders,"Peel & Stick Add-On Corner Pockets",12.096,7,0.2,4.2336
1186,CA-2014-127131,11/24/2014,11/30/2014,"Standard Class",HR-14830,"Harold Ryan",Corporate,"United States",Seattle,Washington,98103,West,OFF-ST-10002344,"Office Supplies",Storage,"Carina 42"Hx23 3/4""W Media Storage Unit"",485.88,6,0,9.7176
1187,CA-2014-127131,11/24/2014,11/30/2014,"Standard Class",HR-14830,"Harold Ryan",Corporate,"United States",Seattle,Washington,98103,West,OFF-PA-10001800,"Office Supplies",Paper,"Xerox 220",25.92,4,0,12.4416
1188,CA-2014-127131,11/24/2014,11/30/2014,"Standard Class",HR-14830,"Harold Ryan",Corporate,"United States",Seattle,Washington,98103,West,OFF-ST-10000036,"Office Supplies",Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",197.58,2,0,53.3466
1189,CA-2017-117212,2/26/2017,2/28/2017,"Second Class",BT-11530,"Bradley Talbott","Home Office","United States","Los Angeles",California,90036,West,OFF-AP-10004532,"Office Supplies",Appliances,"Kensington 6 Outlet Guardian Standard Surge Protector",81.92,4,0,22.1184
1190,CA-2017-117212,2/26/2017,2/28/2017,"Second Class",BT-11530,"Bradley Talbott","Home Office","United States","Los Angeles",California,90036,West,TEC-PH-10004447,Technology,Phones,"Toshiba IPT2010-SD IP Telephone",889.536,8,0.2,66.7152
1191,CA-2017-117212,2/26/2017,2/28/2017,"Second Class",BT-11530,"Bradley Talbott","Home Office","United States","Los Angeles",California,90036,West,FUR-CH-10003973,Furniture,Chairs,"GuestStacker Chair with Chrome Finish Legs",892.224,3,0.2,89.2224
